All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:23:42
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.210	     0.431	     0.021	     0.480
  0.006640	     0.196	     0.410	     0.030	     0.455
  0.009960	     0.217	     0.429	     0.053	     0.484
  0.013280	     0.210	     0.428	     0.060	     0.481
  0.016600	     0.222	     0.404	     0.046	     0.463
  0.019920	     0.211	     0.424	     0.055	     0.477
  0.023240	     0.205	     0.424	     0.046	     0.473
  0.026560	     0.205	     0.388	     0.053	     0.442
  0.029880	     0.219	     0.410	     0.031	     0.466
  0.033200	     0.221	     0.408	     0.029	     0.465
  0.036520	     0.214	     0.393	     0.046	     0.450
  0.039840	     0.207	     0.404	     0.037	     0.455
  0.043160	     0.219	     0.401	     0.047	     0.459
  0.046480	     0.211	     0.378	     0.050	     0.436
  0.049800	     0.211	     0.420	     0.044	     0.472
  0.053120	     0.185	     0.388	     0.049	     0.433
  0.056440	     0.206	     0.410	     0.038	     0.460
  0.059760	     0.201	     0.397	     0.054	     0.448
  0.063080	     0.199	     0.404	     0.046	     0.453
  0.066400	     0.224	     0.409	     0.041	     0.468
  0.069720	     0.207	     0.409	     0.063	     0.463
  0.073040	     0.206	     0.399	     0.055	     0.452
  0.076360	     0.200	     0.402	     0.045	     0.451
  0.079680	     0.200	     0.394	     0.058	     0.446
  0.083000	     0.215	     0.398	     0.045	     0.455
  0.086320	     0.188	     0.397	     0.052	     0.442
  0.089640	     0.205	     0.407	     0.035	     0.457
  0.092960	     0.221	     0.426	     0.067	     0.485
  0.096280	     0.196	     0.401	     0.022	     0.447
  0.099600	     0.209	     0.435	     0.059	     0.486
  0.102920	     0.234	     0.415	     0.052	     0.479
  0.106240	     0.179	     0.386	     0.052	     0.429
  0.109560	     0.217	     0.433	     0.049	     0.487
  0.112880	     0.192	     0.424	     0.046	     0.468
  0.116200	     0.214	     0.434	     0.046	     0.486
  0.119520	     0.202	     0.418	     0.067	     0.469
  0.122840	     0.185	     0.381	     0.048	     0.426
  0.126160	     0.205	     0.404	     0.041	     0.455
  0.129480	     0.224	     0.429	     0.047	     0.486
  0.132800	     0.229	     0.423	     0.037	     0.482
  0.136120	     0.199	     0.397	     0.064	     0.449
  0.139440	     0.205	     0.411	     0.034	     0.461
  0.142760	     0.218	     0.413	     0.050	     0.470
  0.146080	     0.195	     0.429	     0.053	     0.474
  0.149400	     0.228	     0.384	     0.040	     0.448
  0.152720	     0.188	     0.409	     0.028	     0.451
  0.156040	     0.207	     0.393	     0.061	     0.448
  0.159360	     0.213	     0.408	     0.045	     0.462
  0.162680	     0.195	     0.377	     0.053	     0.428
  0.166000	     0.206	     0.386	     0.041	     0.439
  0.169320	     0.196	     0.426	     0.037	     0.470
  0.172640	     0.209	     0.412	     0.074	     0.468
  0.175960	     0.203	     0.427	     0.035	     0.474
  0.179280	     0.220	     0.409	     0.059	     0.468
  0.182600	     0.207	     0.412	     0.040	     0.463
  0.185920	     0.232	     0.400	     0.047	     0.465
  0.189240	     0.206	     0.422	     0.035	     0.471
  0.192560	     0.228	     0.399	     0.049	     0.462
  0.195880	     0.228	     0.418	     0.035	     0.477
  0.199200	     0.210	     0.392	     0.052	     0.448
  0.202520	     0.211	     0.409	     0.050	     0.463
  0.205840	     0.209	     0.398	     0.046	     0.452
  0.209160	     0.210	     0.388	     0.068	     0.446
  0.212480	     0.203	     0.411	     0.035	     0.460
  0.215800	     0.200	     0.429	     0.041	     0.475
  0.219120	     0.196	     0.380	     0.050	     0.430
  0.222440	     0.205	     0.429	     0.066	     0.480
  0.225760	     0.206	     0.404	     0.062	     0.458
  0.229080	     0.197	     0.408	     0.047	     0.456
  0.232400	     0.218	     0.411	     0.062	     0.469
  0.235720	     0.177	     0.400	     0.077	     0.444
  0.239040	     0.203	     0.415	     0.044	     0.464
  0.242360	     0.199	     0.403	     0.059	     0.453
  0.245680	     0.202	     0.393	     0.032	     0.443
  0.249000	     0.227	     0.419	     0.056	     0.480
  0.252320	     0.218	     0.431	     0.022	     0.483
  0.255640	     0.234	     0.397	     0.074	     0.467
  0.258960	     0.233	     0.409	     0.058	     0.474
  0.262280	     0.212	     0.427	     0.034	     0.478
  0.265600	     0.226	     0.431	     0.052	     0.489
  0.268920	     0.225	     0.400	     0.064	     0.463
  0.272240	     0.212	     0.402	     0.052	     0.457
  0.275560	     0.234	     0.406	     0.043	     0.471
  0.278880	     0.210	     0.402	     0.034	     0.455
  0.282200	     0.234	     0.387	     0.058	     0.456
  0.285520	     0.207	     0.396	     0.036	     0.448
  0.288840	     0.235	     0.419	     0.031	     0.481
  0.292160	     0.222	     0.397	     0.067	     0.460
  0.295480	     0.195	     0.417	     0.055	     0.464
  0.298800	     0.213	     0.395	     0.037	     0.450
  0.302120	     0.229	     0.433	     0.050	     0.492
  0.305440	     0.205	     0.453	     0.062	     0.501
  0.308760	     0.232	     0.406	     0.046	     0.470
  0.312080	     0.200	     0.413	     0.040	     0.461
  0.315400	     0.199	     0.420	     0.065	     0.469
  0.318720	     0.194	     0.441	     0.054	     0.485
  0.322040	     0.209	     0.392	     0.058	     0.448
  0.325360	     0.215	     0.430	     0.035	     0.482
  0.328680	     0.215	     0.405	     0.019	     0.459
  0.332000	     0.221	     0.409	     0.057	     0.468
  0.335320	     0.225	     0.395	     0.064	     0.459
  0.338640	     0.252	     0.430	     0.042	     0.500
  0.341960	     0.231	     0.417	     0.057	     0.480
  0.345280	     0.241	     0.439	     0.038	     0.502
  0.348600	     0.201	     0.426	     0.039	     0.473
  0.351920	     0.211	     0.399	     0.057	     0.455
  0.355240	     0.199	     0.395	     0.063	     0.447
  0.358560	     0.210	     0.412	     0.046	     0.465
  0.361880	     0.211	     0.413	     0.040	     0.465
  0.365200	     0.195	     0.409	     0.031	     0.454
  0.368520	     0.214	     0.421	     0.041	     0.474
  0.371840	     0.205	     0.442	     0.036	     0.489
  0.375160	     0.219	     0.411	     0.035	     0.467
  0.378480	     0.198	     0.399	     0.028	     0.446
  0.381800	     0.214	     0.412	     0.041	     0.466
  0.385120	     0.216	     0.409	     0.070	     0.468
  0.388440	     0.205	     0.403	     0.043	     0.454
  0.391760	     0.206	     0.404	     0.045	     0.456
  0.395080	     0.195	     0.424	     0.032	     0.468
  0.398400	     0.221	     0.412	     0.050	     0.470
  0.401720	     0.220	     0.418	     0.054	     0.475
  0.405040	     0.212	     0.417	     0.039	     0.469
  0.408360	     0.188	     0.414	     0.058	     0.458
  0.411680	     0.225	     0.437	     0.047	     0.494
  0.415000	     0.208	     0.402	     0.058	     0.456
  0.418320	     0.210	     0.410	     0.029	     0.462
  0.421640	     0.209	     0.411	     0.049	     0.464
  0.424960	     0.205	     0.392	     0.042	     0.444
  0.428280	     0.201	     0.416	     0.022	     0.463
  0.431600	     0.204	     0.421	     0.054	     0.471
  0.434920	     0.191	     0.415	     0.046	     0.459
  0.438240	     0.196	     0.403	     0.043	     0.450
  0.441560	     0.210	     0.404	     0.034	     0.457
  0.444880	     0.197	     0.415	     0.052	     0.462
  0.448200	     0.207	     0.387	     0.053	     0.442
  0.451520	     0.181	     0.414	     0.034	     0.453
  0.454840	     0.177	     0.400	     0.028	     0.438
  0.458160	     0.196	     0.404	     0.045	     0.451
  0.461480	     0.220	     0.402	     0.052	     0.461
  0.464800	     0.206	     0.402	     0.050	     0.454
  0.468120	     0.192	     0.404	     0.056	     0.451
  0.471440	     0.200	     0.430	     0.055	     0.477
  0.474760	     0.201	     0.428	     0.045	     0.475
  0.478080	     0.199	     0.446	     0.044	     0.490
  0.481400	     0.192	     0.425	     0.068	     0.471
  0.484720	     0.199	     0.400	     0.051	     0.450
  0.488040	     0.183	     0.420	     0.067	     0.463
  0.491360	     0.207	     0.423	     0.058	     0.474
  0.494680	     0.212	     0.427	     0.041	     0.478
  0.498000	     0.230	     0.393	     0.056	     0.459
  0.501320	     0.200	     0.435	     0.052	     0.482
  0.504640	     0.224	     0.434	     0.013	     0.489
  0.507960	     0.216	     0.413	     0.037	     0.468
  0.511280	     0.205	     0.408	     0.040	     0.458
  0.514600	     0.203	     0.407	     0.063	     0.459
  0.517920	     0.222	     0.410	     0.059	     0.470
  0.521240	     0.210	     0.393	     0.056	     0.449
  0.524560	     0.205	     0.415	     0.052	     0.466
  0.527880	     0.218	     0.427	     0.062	     0.483
  0.531200	     0.200	     0.408	     0.039	     0.456
  0.534520	     0.209	     0.416	     0.062	     0.470
  0.537840	     0.210	     0.408	     0.047	     0.461
  0.541160	     0.185	     0.394	     0.029	     0.436
  0.544480	     0.190	     0.390	     0.024	     0.434
  0.547800	     0.198	     0.400	     0.012	     0.446
  0.551120	     0.214	     0.407	     0.040	     0.462
  0.554440	     0.204	     0.426	     0.030	     0.473
  0.557760	     0.216	     0.429	     0.029	     0.481
  0.561080	     0.191	     0.397	     0.050	     0.443
  0.564400	     0.194	     0.397	     0.057	     0.446
  0.567720	     0.198	     0.396	     0.046	     0.445
  0.571040	     0.191	     0.443	     0.052	     0.485
  0.574360	     0.205	     0.378	     0.049	     0.433
  0.577680	     0.191	     0.411	     0.031	     0.454
  0.581000	     0.199	     0.430	     0.049	     0.476
  0.584320	     0.231	     0.404	     0.041	     0.467
  0.587640	     0.224	     0.438	     0.048	     0.494
  0.590960	     0.202	     0.422	     0.041	     0.470
  0.594280	     0.216	     0.414	     0.032	     0.468
  0.597600	     0.218	     0.406	     0.084	     0.468
  0.600920	     0.188	     0.413	     0.042	     0.456
  0.604240	     0.198	     0.404	     0.041	     0.452
  0.607560	     0.222	     0.420	     0.038	     0.477
  0.610880	     0.199	     0.417	     0.027	     0.463
  0.614200	     0.203	     0.420	     0.066	     0.471
  0.617520	     0.210	     0.411	     0.041	     0.463
  0.620840	     0.228	     0.440	     0.035	     0.497
  0.624160	     0.223	     0.398	     0.040	     0.458
  0.627480	     0.235	     0.424	     0.024	     0.485
  0.630800	     0.214	     0.396	     0.054	     0.453
  0.634120	     0.242	     0.422	     0.043	     0.488
  0.637440	     0.198	     0.419	     0.034	     0.465
  0.640760	     0.241	     0.417	     0.035	     0.483
  0.644080	     0.218	     0.417	     0.054	     0.474
  0.647400	     0.223	     0.439	     0.033	     0.493
  0.650720	     0.225	     0.388	     0.040	     0.450
  0.654040	     0.232	     0.422	     0.029	     0.482
  0.657360	     0.223	     0.406	     0.006	     0.463
  0.660680	     0.218	     0.418	     0.065	     0.476
  0.664000	     0.218	     0.409	     0.023	     0.464
  0.667320	     0.194	     0.398	     0.022	     0.443
  0.670640	     0.205	     0.431	     0.048	     0.480
  0.673960	     0.204	     0.408	     0.040	     0.458
  0.677280	     0.215	     0.402	     0.051	     0.459
  0.680600	     0.213	     0.410	     0.044	     0.464
  0.683920	     0.210	     0.402	     0.041	     0.455
  0.687240	     0.206	     0.389	     0.044	     0.442
  0.690560	     0.231	     0.433	     0.055	     0.494
  0.693880	     0.192	     0.407	     0.028	     0.451
  0.697200	     0.191	     0.429	     0.058	     0.473
  0.700520	     0.211	     0.414	     0.055	     0.468
  0.703840	     0.208	     0.387	     0.046	     0.442
  0.707160	     0.205	     0.421	     0.044	     0.470
  0.710480	     0.224	     0.390	     0.038	     0.451
  0.713800	     0.232	     0.408	     0.054	     0.472
  0.717120	     0.210	     0.413	     0.040	     0.465
  0.720440	     0.193	     0.405	     0.054	     0.452
  0.723760	     0.202	     0.409	     0.031	     0.457
  0.727080	     0.216	     0.415	     0.029	     0.469
  0.730400	     0.204	     0.382	     0.026	     0.434
  0.733720	     0.192	     0.420	     0.061	     0.466
  0.737040	     0.210	     0.392	     0.052	     0.448
  0.740360	     0.207	     0.426	     0.051	     0.476
  0.743680	     0.194	     0.425	     0.015	     0.467
  0.747000	     0.184	     0.407	     0.041	     0.449
  0.750320	     0.194	     0.393	     0.058	     0.442
  0.753640	     0.202	     0.429	     0.010	     0.474
  0.756960	     0.195	     0.396	     0.047	     0.444
  0.760280	     0.215	     0.420	     0.061	     0.476
  0.763600	     0.208	     0.410	     0.043	     0.462
  0.766920	     0.188	     0.397	     0.048	     0.442
  0.770240	     0.198	     0.434	     0.021	     0.477
  0.773560	     0.229	     0.440	     0.046	     0.498
  0.776880	     0.218	     0.426	     0.081	     0.485
  0.780200	     0.213	     0.413	     0.055	     0.468
  0.783520	     0.191	     0.384	     0.026	     0.430
  0.786840	     0.222	     0.402	     0.046	     0.462
  0.790160	     0.195	     0.413	     0.053	     0.460
  0.793480	     0.215	     0.415	     0.068	     0.472
  0.796800	     0.187	     0.413	     0.045	     0.456
  0.800120	     0.187	     0.402	     0.037	     0.445
  0.803440	     0.213	     0.410	     0.044	     0.464
  0.806760	     0.223	     0.417	     0.043	     0.475
  0.810080	     0.232	     0.427	     0.031	     0.487
  0.813400	     0.216	     0.414	     0.034	     0.468
  0.816720	     0.214	     0.385	     0.019	     0.441
  0.820040	     0.223	     0.417	     0.049	     0.475
  0.823360	     0.207	     0.393	     0.055	     0.448
  0.826680	     0.207	     0.411	     0.052	     0.463
  0.830000	     0.218	     0.397	     0.053	     0.456
  0.833320	     0.211	     0.417	     0.052	     0.470
  0.836640	     0.218	     0.408	     0.052	     0.466
  0.839960	     0.225	     0.424	     0.042	     0.482
  0.843280	     0.192	     0.426	     0.036	     0.469
  0.846600	     0.199	     0.408	     0.052	     0.457
  0.849920	     0.221	     0.413	     0.022	     0.469
  0.853240	     0.200	     0.395	     0.043	     0.445
  0.856560	     0.227	     0.422	     0.032	     0.480
  0.859880	     0.205	     0.416	     0.040	     0.465
  0.863200	     0.204	     0.424	     0.045	     0.473
  0.866520	     0.189	     0.379	     0.028	     0.424
  0.869840	     0.205	     0.402	     0.029	     0.452
  0.873160	     0.202	     0.402	     0.044	     0.452
  0.876480	     0.200	     0.430	     0.046	     0.476
  0.879800	     0.218	     0.402	     0.037	     0.459
  0.883120	     0.198	     0.427	     0.041	     0.472
  0.886440	     0.218	     0.388	     0.072	     0.451
  0.889760	     0.205	     0.417	     0.036	     0.466
  0.893080	     0.218	     0.406	     0.025	     0.462
  0.896400	     0.213	     0.387	     0.031	     0.443
  0.899720	     0.214	     0.371	     0.048	     0.431
  0.903040	     0.222	     0.417	     0.032	     0.473
  0.906360	     0.235	     0.403	     0.023	     0.467
  0.909680	     0.207	     0.422	     0.062	     0.474
  0.913000	     0.231	     0.409	     0.051	     0.472
  0.916320	     0.225	     0.393	     0.026	     0.454
  0.919640	     0.239	     0.414	     0.055	     0.481
  0.922960	     0.231	     0.417	     0.040	     0.478
  0.926280	     0.216	     0.416	     0.021	     0.469
  0.929600	     0.229	     0.397	     0.025	     0.459
  0.932920	     0.215	     0.386	     0.021	     0.442
  0.936240	     0.199	     0.401	     0.037	     0.449
  0.939560	     0.218	     0.415	     0.049	     0.471
  0.942880	     0.189	     0.417	     0.021	     0.458
  0.946200	     0.207	     0.402	     0.020	     0.453
  0.949520	     0.216	     0.399	     0.028	     0.455
  0.952840	     0.195	     0.429	     0.083	     0.478
  0.956160	     0.214	     0.401	     0.043	     0.457
  0.959480	     0.216	     0.362	     0.031	     0.423
  0.962800	     0.210	     0.402	     0.051	     0.456
  0.966120	     0.209	     0.408	     0.063	     0.463
  0.969440	     0.219	     0.406	     0.042	     0.463
  0.972760	     0.204	     0.398	     0.052	     0.450
  0.976080	     0.199	     0.427	     0.046	     0.473
  0.979400	     0.182	     0.403	     0.052	     0.445
  0.982720	     0.210	     0.409	     0.046	     0.462
  0.986040	     0.217	     0.404	     0.069	     0.464
  0.989360	     0.199	     0.404	     0.072	     0.456
  0.992680	     0.247	     0.404	     0.040	     0.475
  0.996000	     0.213	     0.403	     0.025	     0.457
  0.999320	     0.211	     0.395	     0.043	     0.450
  1.002640	     0.199	     0.418	     0.072	     0.469
  1.005960	     0.219	     0.404	     0.059	     0.463
  1.009280	     0.202	     0.396	     0.047	     0.447
  1.012600	     0.205	     0.423	     0.052	     0.473
  1.015920	     0.210	     0.402	     0.082	     0.461
  1.019240	     0.198	     0.400	     0.021	     0.447
  1.022560	     0.218	     0.409	     0.024	     0.464
  1.025880	     0.228	     0.416	     0.058	     0.478
  1.029200	     0.213	     0.395	     0.034	     0.450
  1.032520	     0.194	     0.405	     0.045	     0.451
  1.035840	     0.235	     0.408	     0.038	     0.472
  1.039160	     0.201	     0.386	     0.049	     0.438
  1.042480	     0.216	     0.415	     0.049	     0.470
  1.045800	     0.209	     0.391	     0.037	     0.445
  1.049120	     0.197	     0.414	     0.061	     0.463
  1.052440	     0.230	     0.400	     0.050	     0.464
  1.055760	     0.213	     0.387	     0.052	     0.445
