All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:22:33
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.206	     0.313	     0.046	     0.378
  0.006640	     0.214	     0.338	     0.012	     0.400
  0.009960	     0.220	     0.333	     0.022	     0.400
  0.013280	     0.218	     0.366	     0.043	     0.428
  0.016600	     0.211	     0.333	     0.039	     0.396
  0.019920	     0.192	     0.351	     0.044	     0.402
  0.023240	     0.207	     0.324	     0.045	     0.387
  0.026560	     0.218	     0.339	     0.055	     0.407
  0.029880	     0.211	     0.317	     0.061	     0.386
  0.033200	     0.192	     0.335	     0.050	     0.389
  0.036520	     0.196	     0.362	     0.034	     0.413
  0.039840	     0.207	     0.339	     0.044	     0.400
  0.043160	     0.198	     0.327	     0.054	     0.386
  0.046480	     0.227	     0.320	     0.064	     0.398
  0.049800	     0.216	     0.315	     0.038	     0.384
  0.053120	     0.213	     0.325	     0.044	     0.391
  0.056440	     0.199	     0.353	     0.058	     0.409
  0.059760	     0.232	     0.344	     0.016	     0.415
  0.063080	     0.201	     0.344	     0.043	     0.401
  0.066400	     0.220	     0.339	     0.047	     0.407
  0.069720	     0.214	     0.336	     0.018	     0.399
  0.073040	     0.207	     0.328	     0.059	     0.392
  0.076360	     0.206	     0.357	     0.054	     0.416
  0.079680	     0.195	     0.348	     0.048	     0.402
  0.083000	     0.225	     0.351	     0.031	     0.418
  0.086320	     0.194	     0.371	     0.069	     0.424
  0.089640	     0.221	     0.342	     0.042	     0.409
  0.092960	     0.211	     0.328	     0.052	     0.393
  0.096280	     0.219	     0.331	     0.026	     0.398
  0.099600	     0.207	     0.344	     0.034	     0.403
  0.102920	     0.198	     0.319	     0.049	     0.379
  0.106240	     0.192	     0.326	     0.050	     0.382
  0.109560	     0.197	     0.326	     0.042	     0.383
  0.112880	     0.166	     0.318	     0.019	     0.359
  0.116200	     0.205	     0.341	     0.027	     0.399
  0.119520	     0.178	     0.333	     0.033	     0.379
  0.122840	     0.186	     0.320	     0.035	     0.372
  0.126160	     0.188	     0.339	     0.035	     0.389
  0.129480	     0.218	     0.340	     0.033	     0.405
  0.132800	     0.191	     0.326	     0.034	     0.379
  0.136120	     0.197	     0.322	     0.037	     0.379
  0.139440	     0.190	     0.339	     0.052	     0.392
  0.142760	     0.201	     0.355	     0.037	     0.410
  0.146080	     0.205	     0.344	     0.051	     0.404
  0.149400	     0.192	     0.341	     0.037	     0.393
  0.152720	     0.203	     0.348	     0.037	     0.405
  0.156040	     0.209	     0.328	     0.064	     0.394
  0.159360	     0.158	     0.342	     0.035	     0.378
  0.162680	     0.180	     0.344	     0.034	     0.390
  0.166000	     0.192	     0.342	     0.032	     0.394
  0.169320	     0.204	     0.340	     0.032	     0.398
  0.172640	     0.199	     0.335	     0.047	     0.392
  0.175960	     0.175	     0.335	     0.041	     0.380
  0.179280	     0.188	     0.319	     0.030	     0.371
  0.182600	     0.173	     0.352	     0.044	     0.395
  0.185920	     0.199	     0.348	     0.024	     0.402
  0.189240	     0.215	     0.322	     0.047	     0.390
  0.192560	     0.189	     0.332	     0.052	     0.386
  0.195880	     0.194	     0.317	     0.046	     0.374
  0.199200	     0.223	     0.333	     0.046	     0.403
  0.202520	     0.216	     0.347	     0.053	     0.412
  0.205840	     0.192	     0.362	     0.037	     0.411
  0.209160	     0.195	     0.327	     0.056	     0.385
  0.212480	     0.193	     0.342	     0.037	     0.394
  0.215800	     0.213	     0.331	     0.036	     0.395
  0.219120	     0.199	     0.345	     0.034	     0.400
  0.222440	     0.201	     0.344	     0.045	     0.401
  0.225760	     0.209	     0.293	     0.021	     0.361
  0.229080	     0.198	     0.335	     0.032	     0.390
  0.232400	     0.200	     0.293	     0.018	     0.355
  0.235720	     0.195	     0.343	     0.031	     0.396
  0.239040	     0.172	     0.341	     0.032	     0.383
  0.242360	     0.217	     0.362	     0.026	     0.423
  0.245680	     0.207	     0.346	     0.034	     0.405
  0.249000	     0.209	     0.351	     0.038	     0.410
  0.252320	     0.228	     0.328	     0.047	     0.402
  0.255640	     0.214	     0.359	     0.043	     0.420
  0.258960	     0.198	     0.344	     0.055	     0.401
  0.262280	     0.196	     0.330	     0.017	     0.384
  0.265600	     0.202	     0.324	     0.046	     0.385
  0.268920	     0.217	     0.340	     0.061	     0.408
  0.272240	     0.203	     0.340	     0.049	     0.399
  0.275560	     0.202	     0.347	     0.029	     0.403
  0.278880	     0.215	     0.320	     0.039	     0.387
  0.282200	     0.214	     0.320	     0.041	     0.387
  0.285520	     0.209	     0.333	     0.058	     0.397
  0.288840	     0.187	     0.345	     0.059	     0.397
  0.292160	     0.210	     0.338	     0.046	     0.401
  0.295480	     0.203	     0.320	     0.021	     0.380
  0.298800	     0.220	     0.322	     0.018	     0.390
  0.302120	     0.208	     0.340	     0.032	     0.400
  0.305440	     0.206	     0.345	     0.040	     0.404
  0.308760	     0.217	     0.335	     0.060	     0.404
  0.312080	     0.188	     0.341	     0.046	     0.392
  0.315400	     0.199	     0.343	     0.015	     0.397
  0.318720	     0.209	     0.348	     0.037	     0.408
  0.322040	     0.198	     0.353	     0.062	     0.409
  0.325360	     0.212	     0.346	     0.042	     0.408
  0.328680	     0.222	     0.337	     0.021	     0.404
  0.332000	     0.216	     0.338	     0.033	     0.402
  0.335320	     0.211	     0.335	     0.030	     0.397
  0.338640	     0.213	     0.364	     0.048	     0.424
  0.341960	     0.211	     0.324	     0.035	     0.388
  0.345280	     0.200	     0.357	     0.053	     0.413
  0.348600	     0.191	     0.337	     0.032	     0.389
  0.351920	     0.227	     0.330	     0.026	     0.401
  0.355240	     0.193	     0.360	     0.049	     0.411
  0.358560	     0.207	     0.308	     0.020	     0.372
  0.361880	     0.196	     0.333	     0.062	     0.391
  0.365200	     0.192	     0.320	     0.052	     0.377
  0.368520	     0.214	     0.341	     0.022	     0.403
  0.371840	     0.224	     0.315	     0.032	     0.388
  0.375160	     0.199	     0.343	     0.068	     0.402
  0.378480	     0.177	     0.353	     0.023	     0.396
  0.381800	     0.209	     0.317	     0.070	     0.386
  0.385120	     0.211	     0.352	     0.028	     0.411
  0.388440	     0.202	     0.339	     0.037	     0.396
  0.391760	     0.210	     0.320	     0.062	     0.388
  0.395080	     0.216	     0.332	     0.043	     0.398
  0.398400	     0.199	     0.334	     0.041	     0.391
  0.401720	     0.209	     0.315	     0.040	     0.380
  0.405040	     0.220	     0.326	     0.061	     0.398
  0.408360	     0.204	     0.335	     0.052	     0.396
  0.411680	     0.214	     0.337	     0.047	     0.402
  0.415000	     0.205	     0.328	     0.031	     0.388
  0.418320	     0.214	     0.339	     0.049	     0.404
  0.421640	     0.211	     0.318	     0.041	     0.384
  0.424960	     0.209	     0.333	     0.020	     0.394
  0.428280	     0.211	     0.337	     0.037	     0.399
  0.431600	     0.191	     0.337	     0.049	     0.390
  0.434920	     0.214	     0.350	     0.033	     0.412
  0.438240	     0.195	     0.350	     0.048	     0.404
  0.441560	     0.218	     0.348	     0.034	     0.412
  0.444880	     0.190	     0.325	     0.036	     0.378
  0.448200	     0.196	     0.328	     0.056	     0.386
  0.451520	     0.195	     0.336	     0.047	     0.391
  0.454840	     0.216	     0.339	     0.028	     0.403
  0.458160	     0.204	     0.334	     0.039	     0.393
  0.461480	     0.185	     0.334	     0.038	     0.384
  0.464800	     0.213	     0.304	     0.040	     0.373
  0.468120	     0.217	     0.330	     0.044	     0.397
  0.471440	     0.200	     0.320	     0.026	     0.378
  0.474760	     0.201	     0.319	     0.036	     0.379
  0.478080	     0.193	     0.343	     0.040	     0.396
  0.481400	     0.209	     0.327	     0.044	     0.391
  0.484720	     0.181	     0.326	     0.034	     0.374
  0.488040	     0.173	     0.311	     0.062	     0.361
  0.491360	     0.196	     0.332	     0.026	     0.386
  0.494680	     0.214	     0.336	     0.034	     0.400
  0.498000	     0.201	     0.337	     0.059	     0.397
  0.501320	     0.216	     0.331	     0.046	     0.398
  0.504640	     0.206	     0.324	     0.044	     0.386
  0.507960	     0.170	     0.340	     0.033	     0.382
  0.511280	     0.210	     0.360	     0.068	     0.422
  0.514600	     0.200	     0.340	     0.049	     0.397
  0.517920	     0.200	     0.362	     0.029	     0.415
  0.521240	     0.186	     0.331	     0.012	     0.380
  0.524560	     0.215	     0.323	     0.041	     0.390
  0.527880	     0.201	     0.344	     0.048	     0.401
  0.531200	     0.211	     0.329	     0.043	     0.393
  0.534520	     0.187	     0.341	     0.051	     0.392
  0.537840	     0.214	     0.345	     0.056	     0.410
  0.541160	     0.217	     0.335	     0.047	     0.402
  0.544480	     0.194	     0.348	     0.044	     0.401
  0.547800	     0.199	     0.336	     0.043	     0.393
  0.551120	     0.191	     0.326	     0.051	     0.381
  0.554440	     0.211	     0.355	     0.014	     0.413
  0.557760	     0.222	     0.319	     0.013	     0.389
  0.561080	     0.199	     0.333	     0.025	     0.389
  0.564400	     0.195	     0.333	     0.069	     0.392
  0.567720	     0.212	     0.336	     0.044	     0.400
  0.571040	     0.213	     0.364	     0.031	     0.423
  0.574360	     0.200	     0.337	     0.067	     0.398
  0.577680	     0.209	     0.326	     0.028	     0.388
  0.581000	     0.207	     0.315	     0.044	     0.379
  0.584320	     0.216	     0.356	     0.056	     0.420
  0.587640	     0.218	     0.331	     0.060	     0.401
  0.590960	     0.212	     0.341	     0.019	     0.402
  0.594280	     0.229	     0.342	     0.047	     0.414
  0.597600	     0.207	     0.356	     0.047	     0.414
  0.600920	     0.216	     0.311	     0.050	     0.382
  0.604240	     0.213	     0.328	     0.057	     0.395
  0.607560	     0.203	     0.362	     0.080	     0.423
  0.610880	     0.198	     0.339	     0.034	     0.394
  0.614200	     0.229	     0.348	     0.058	     0.421
  0.617520	     0.192	     0.344	     0.033	     0.395
  0.620840	     0.198	     0.369	     0.035	     0.420
  0.624160	     0.245	     0.343	     0.041	     0.424
  0.627480	     0.206	     0.353	     0.035	     0.410
  0.630800	     0.221	     0.337	     0.067	     0.409
  0.634120	     0.205	     0.347	     0.036	     0.405
  0.637440	     0.216	     0.357	     0.041	     0.419
  0.640760	     0.205	     0.327	     0.045	     0.389
  0.644080	     0.218	     0.328	     0.052	     0.397
  0.647400	     0.225	     0.333	     0.046	     0.405
  0.650720	     0.195	     0.355	     0.037	     0.407
  0.654040	     0.209	     0.326	     0.049	     0.390
  0.657360	     0.224	     0.334	     0.017	     0.403
  0.660680	     0.212	     0.337	     0.050	     0.401
  0.664000	     0.191	     0.337	     0.030	     0.389
  0.667320	     0.180	     0.342	     0.040	     0.389
  0.670640	     0.202	     0.344	     0.045	     0.401
  0.673960	     0.177	     0.340	     0.042	     0.386
  0.677280	     0.166	     0.344	     0.037	     0.384
  0.680600	     0.174	     0.344	     0.055	     0.389
  0.683920	     0.223	     0.359	     0.060	     0.427
  0.687240	     0.214	     0.336	     0.045	     0.401
  0.690560	     0.209	     0.342	     0.029	     0.402
  0.693880	     0.203	     0.349	     0.065	     0.409
  0.697200	     0.199	     0.344	     0.034	     0.399
  0.700520	     0.199	     0.320	     0.056	     0.381
  0.703840	     0.206	     0.301	     0.032	     0.366
  0.707160	     0.214	     0.308	     0.046	     0.378
  0.710480	     0.192	     0.335	     0.040	     0.388
  0.713800	     0.187	     0.343	     0.025	     0.391
  0.717120	     0.205	     0.348	     0.053	     0.407
  0.720440	     0.199	     0.322	     0.055	     0.383
  0.723760	     0.198	     0.324	     0.061	     0.385
  0.727080	     0.212	     0.340	     0.038	     0.402
  0.730400	     0.199	     0.351	     0.052	     0.407
  0.733720	     0.213	     0.328	     0.036	     0.393
  0.737040	     0.218	     0.325	     0.056	     0.395
  0.740360	     0.207	     0.320	     0.056	     0.385
  0.743680	     0.224	     0.353	     0.022	     0.419
  0.747000	     0.192	     0.359	     0.049	     0.410
  0.750320	     0.221	     0.359	     0.075	     0.428
  0.753640	     0.171	     0.339	     0.037	     0.381
  0.756960	     0.223	     0.337	     0.040	     0.406
  0.760280	     0.204	     0.342	     0.028	     0.399
  0.763600	     0.222	     0.322	     0.044	     0.394
  0.766920	     0.219	     0.347	     0.035	     0.412
  0.770240	     0.211	     0.330	     0.058	     0.396
  0.773560	     0.216	     0.335	     0.044	     0.401
  0.776880	     0.203	     0.326	     0.039	     0.386
  0.780200	     0.191	     0.345	     0.059	     0.399
  0.783520	     0.205	     0.346	     0.028	     0.403
  0.786840	     0.191	     0.346	     0.060	     0.400
  0.790160	     0.202	     0.356	     0.047	     0.412
  0.793480	     0.198	     0.311	     0.050	     0.372
  0.796800	     0.198	     0.301	     0.029	     0.361
  0.800120	     0.193	     0.347	     0.062	     0.402
  0.803440	     0.195	     0.359	     0.035	     0.410
  0.806760	     0.220	     0.350	     0.059	     0.418
  0.810080	     0.194	     0.308	     0.035	     0.366
  0.813400	     0.192	     0.350	     0.035	     0.401
  0.816720	     0.207	     0.310	     0.079	     0.381
  0.820040	     0.192	     0.350	     0.071	     0.405
  0.823360	     0.197	     0.322	     0.069	     0.384
  0.826680	     0.203	     0.334	     0.048	     0.394
  0.830000	     0.215	     0.360	     0.037	     0.421
  0.833320	     0.194	     0.353	     0.040	     0.405
  0.836640	     0.197	     0.337	     0.029	     0.391
  0.839960	     0.207	     0.338	     0.067	     0.402
  0.843280	     0.183	     0.332	     0.043	     0.382
  0.846600	     0.216	     0.312	     0.044	     0.382
  0.849920	     0.184	     0.324	     0.049	     0.376
  0.853240	     0.182	     0.353	     0.056	     0.401
  0.856560	     0.210	     0.328	     0.062	     0.394
  0.859880	     0.194	     0.347	     0.010	     0.398
  0.863200	     0.193	     0.346	     0.035	     0.398
  0.866520	     0.195	     0.339	     0.056	     0.395
  0.869840	     0.207	     0.317	     0.047	     0.382
  0.873160	     0.185	     0.350	     0.035	     0.397
  0.876480	     0.209	     0.341	     0.046	     0.403
  0.879800	     0.189	     0.339	     0.049	     0.391
  0.883120	     0.178	     0.355	     0.038	     0.399
  0.886440	     0.216	     0.333	     0.021	     0.397
  0.889760	     0.215	     0.337	     0.055	     0.404
  0.893080	     0.225	     0.352	     0.049	     0.421
  0.896400	     0.219	     0.328	     0.038	     0.396
  0.899720	     0.203	     0.310	     0.059	     0.375
  0.903040	     0.200	     0.350	     0.035	     0.405
  0.906360	     0.217	     0.336	     0.037	     0.402
  0.909680	     0.193	     0.340	     0.042	     0.393
  0.913000	     0.198	     0.328	     0.041	     0.385
  0.916320	     0.227	     0.353	     0.068	     0.425
  0.919640	     0.212	     0.353	     0.017	     0.412
  0.922960	     0.221	     0.315	     0.057	     0.389
  0.926280	     0.200	     0.366	     0.047	     0.420
  0.929600	     0.216	     0.324	     0.035	     0.391
  0.932920	     0.202	     0.342	     0.023	     0.398
  0.936240	     0.196	     0.330	     0.036	     0.386
  0.939560	     0.227	     0.342	     0.041	     0.413
  0.942880	     0.196	     0.334	     0.051	     0.391
  0.946200	     0.206	     0.340	     0.045	     0.400
  0.949520	     0.203	     0.341	     0.005	     0.397
  0.952840	     0.230	     0.340	     0.037	     0.412
  0.956160	     0.216	     0.328	     0.029	     0.394
  0.959480	     0.188	     0.331	     0.040	     0.383
  0.962800	     0.213	     0.328	     0.007	     0.391
  0.966120	     0.216	     0.353	     0.065	     0.419
  0.969440	     0.193	     0.342	     0.027	     0.394
  0.972760	     0.206	     0.345	     0.061	     0.406
  0.976080	     0.206	     0.342	     0.037	     0.401
  0.979400	     0.206	     0.324	     0.046	     0.387
  0.982720	     0.195	     0.352	     0.018	     0.403
  0.986040	     0.219	     0.333	     0.054	     0.402
  0.989360	     0.215	     0.311	     0.031	     0.379
  0.992680	     0.206	     0.322	     0.078	     0.390
  0.996000	     0.223	     0.344	     0.027	     0.411
  0.999320	     0.201	     0.335	     0.035	     0.392
  1.002640	     0.220	     0.345	     0.025	     0.410
  1.005960	     0.217	     0.350	     0.041	     0.414
  1.009280	     0.214	     0.355	     0.022	     0.415
  1.012600	     0.227	     0.320	     0.044	     0.395
  1.015920	     0.197	     0.325	     0.059	     0.385
  1.019240	     0.188	     0.334	     0.036	     0.385
  1.022560	     0.188	     0.333	     0.050	     0.386
  1.025880	     0.204	     0.328	     0.060	     0.391
  1.029200	     0.195	     0.366	     0.022	     0.415
  1.032520	     0.187	     0.332	     0.039	     0.383
  1.035840	     0.202	     0.320	     0.050	     0.382
  1.039160	     0.198	     0.333	     0.027	     0.388
  1.042480	     0.209	     0.340	     0.062	     0.404
  1.045800	     0.192	     0.357	     0.045	     0.408
