All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:11:59
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.099	    -0.151	     0.076	     0.196
  0.006640	     0.101	    -0.140	     0.077	     0.189
  0.009960	     0.101	    -0.144	     0.050	     0.183
  0.013280	     0.147	    -0.139	     0.073	     0.215
  0.016600	     0.101	    -0.151	     0.061	     0.192
  0.019920	     0.092	    -0.153	     0.062	     0.189
  0.023240	     0.119	    -0.144	     0.077	     0.202
  0.026560	     0.105	    -0.145	     0.081	     0.196
  0.029880	     0.118	    -0.137	     0.090	     0.202
  0.033200	     0.111	    -0.153	     0.068	     0.201
  0.036520	     0.125	    -0.145	     0.086	     0.210
  0.039840	     0.117	    -0.136	     0.077	     0.195
  0.043160	     0.128	    -0.150	     0.078	     0.212
  0.046480	     0.117	    -0.125	     0.061	     0.182
  0.049800	     0.111	    -0.144	     0.062	     0.192
  0.053120	     0.113	    -0.153	     0.059	     0.199
  0.056440	     0.124	    -0.133	     0.060	     0.191
  0.059760	     0.105	    -0.128	     0.092	     0.189
  0.063080	     0.106	    -0.145	     0.053	     0.187
  0.066400	     0.127	    -0.145	     0.088	     0.212
  0.069720	     0.111	    -0.133	     0.096	     0.198
  0.073040	     0.094	    -0.159	     0.089	     0.205
  0.076360	     0.100	    -0.147	     0.035	     0.181
  0.079680	     0.115	    -0.135	     0.055	     0.186
  0.083000	     0.120	    -0.160	     0.055	     0.207
  0.086320	     0.106	    -0.139	     0.062	     0.185
  0.089640	     0.131	    -0.136	     0.083	     0.206
  0.092960	     0.091	    -0.176	     0.071	     0.210
  0.096280	     0.099	    -0.167	     0.075	     0.208
  0.099600	     0.110	    -0.157	     0.068	     0.203
  0.102920	     0.124	    -0.157	     0.080	     0.215
  0.106240	     0.115	    -0.153	     0.102	     0.217
  0.109560	     0.115	    -0.143	     0.081	     0.201
  0.112880	     0.079	    -0.150	     0.062	     0.181
  0.116200	     0.082	    -0.137	     0.080	     0.179
  0.119520	     0.094	    -0.144	     0.083	     0.191
  0.122840	     0.122	    -0.169	     0.062	     0.217
  0.126160	     0.098	    -0.136	     0.085	     0.188
  0.129480	     0.110	    -0.123	     0.056	     0.174
  0.132800	     0.087	    -0.133	     0.089	     0.182
  0.136120	     0.086	    -0.140	     0.048	     0.171
  0.139440	     0.109	    -0.127	     0.079	     0.185
  0.142760	     0.124	    -0.148	     0.070	     0.205
  0.146080	     0.093	    -0.140	     0.078	     0.185
  0.149400	     0.130	    -0.167	     0.062	     0.221
  0.152720	     0.119	    -0.166	     0.084	     0.221
  0.156040	     0.087	    -0.151	     0.081	     0.192
  0.159360	     0.099	    -0.164	     0.051	     0.198
  0.162680	     0.092	    -0.157	     0.095	     0.205
  0.166000	     0.125	    -0.150	     0.065	     0.206
  0.169320	     0.100	    -0.152	     0.098	     0.207
  0.172640	     0.102	    -0.116	     0.069	     0.169
  0.175960	     0.102	    -0.125	     0.047	     0.168
  0.179280	     0.108	    -0.131	     0.083	     0.189
  0.182600	     0.116	    -0.130	     0.087	     0.195
  0.185920	     0.085	    -0.136	     0.058	     0.171
  0.189240	     0.105	    -0.145	     0.062	     0.189
  0.192560	     0.094	    -0.166	     0.049	     0.197
  0.195880	     0.099	    -0.130	     0.064	     0.175
  0.199200	     0.093	    -0.139	     0.069	     0.181
  0.202520	     0.119	    -0.131	     0.067	     0.189
  0.205840	     0.121	    -0.151	     0.078	     0.209
  0.209160	     0.090	    -0.154	     0.080	     0.195
  0.212480	     0.119	    -0.131	     0.069	     0.190
  0.215800	     0.115	    -0.161	     0.068	     0.209
  0.219120	     0.122	    -0.162	     0.094	     0.224
  0.222440	     0.095	    -0.123	     0.068	     0.170
  0.225760	     0.130	    -0.137	     0.075	     0.203
  0.229080	     0.129	    -0.141	     0.069	     0.203
  0.232400	     0.088	    -0.125	     0.054	     0.162
  0.235720	     0.133	    -0.151	     0.062	     0.211
  0.239040	     0.127	    -0.135	     0.083	     0.203
  0.242360	     0.120	    -0.141	     0.058	     0.194
  0.245680	     0.088	    -0.134	     0.083	     0.181
  0.249000	     0.103	    -0.126	     0.091	     0.186
  0.252320	     0.084	    -0.136	     0.063	     0.172
  0.255640	     0.098	    -0.165	     0.092	     0.213
  0.258960	     0.112	    -0.147	     0.068	     0.197
  0.262280	     0.108	    -0.139	     0.075	     0.191
  0.265600	     0.103	    -0.128	     0.072	     0.179
  0.268920	     0.106	    -0.117	     0.069	     0.172
  0.272240	     0.109	    -0.149	     0.072	     0.198
  0.275560	     0.128	    -0.149	     0.067	     0.208
  0.278880	     0.095	    -0.131	     0.067	     0.175
  0.282200	     0.117	    -0.165	     0.087	     0.220
  0.285520	     0.099	    -0.162	     0.053	     0.197
  0.288840	     0.083	    -0.147	     0.079	     0.186
  0.292160	     0.101	    -0.163	     0.067	     0.203
  0.295480	     0.110	    -0.148	     0.086	     0.203
  0.298800	     0.097	    -0.117	     0.043	     0.158
  0.302120	     0.079	    -0.141	     0.077	     0.179
  0.305440	     0.098	    -0.150	     0.055	     0.187
  0.308760	     0.109	    -0.137	     0.075	     0.190
  0.312080	     0.099	    -0.165	     0.061	     0.202
  0.315400	     0.093	    -0.150	     0.064	     0.188
  0.318720	     0.102	    -0.125	     0.061	     0.172
  0.322040	     0.109	    -0.137	     0.071	     0.189
  0.325360	     0.104	    -0.139	     0.084	     0.193
  0.328680	     0.096	    -0.148	     0.058	     0.186
  0.332000	     0.105	    -0.136	     0.072	     0.186
  0.335320	     0.116	    -0.124	     0.081	     0.188
  0.338640	     0.095	    -0.156	     0.043	     0.188
  0.341960	     0.115	    -0.128	     0.069	     0.185
  0.345280	     0.106	    -0.128	     0.068	     0.180
  0.348600	     0.089	    -0.140	     0.065	     0.178
  0.351920	     0.108	    -0.168	     0.054	     0.207
