All   channel acquired
Date[dd-mm-yy]= 02-07-21   Time= 16:9:12
  time[s]	      Bx[mT]	     By[mT]	      Bz[mT]	     Bmod[mT]
  0.003320	     0.078	    -0.280	     0.047	     0.294
  0.006640	     0.093	    -0.247	     0.074	     0.274
  0.009960	     0.097	    -0.274	     0.105	     0.309
  0.013280	     0.062	    -0.261	     0.059	     0.275
  0.016600	     0.080	    -0.258	     0.065	     0.278
  0.019920	     0.093	    -0.300	     0.104	     0.331
  0.023240	     0.097	    -0.276	     0.067	     0.300
  0.026560	     0.090	    -0.243	     0.067	     0.268
  0.029880	     0.097	    -0.310	     0.093	     0.338
  0.033200	     0.113	    -0.270	     0.079	     0.303
  0.036520	     0.108	    -0.264	     0.074	     0.295
  0.039840	     0.105	    -0.264	     0.089	     0.298
  0.043160	     0.083	    -0.282	     0.087	     0.307
  0.046480	     0.067	    -0.278	     0.090	     0.300
  0.049800	     0.072	    -0.264	     0.062	     0.281
  0.053120	     0.088	    -0.266	     0.068	     0.288
  0.056440	     0.090	    -0.262	     0.093	     0.292
  0.059760	     0.109	    -0.254	     0.075	     0.286
  0.063080	     0.094	    -0.258	     0.056	     0.280
  0.066400	     0.108	    -0.260	     0.067	     0.289
  0.069720	     0.072	    -0.268	     0.058	     0.283
  0.073040	     0.102	    -0.275	     0.069	     0.301
  0.076360	     0.077	    -0.278	     0.065	     0.296
  0.079680	     0.080	    -0.241	     0.084	     0.267
  0.083000	     0.063	    -0.255	     0.092	     0.278
  0.086320	     0.106	    -0.266	     0.068	     0.294
  0.089640	     0.081	    -0.255	     0.077	     0.278
  0.092960	     0.069	    -0.267	     0.070	     0.285
  0.096280	     0.086	    -0.270	     0.069	     0.292
  0.099600	     0.082	    -0.266	     0.071	     0.287
  0.102920	     0.055	    -0.274	     0.065	     0.287
  0.106240	     0.072	    -0.261	     0.080	     0.282
  0.109560	     0.107	    -0.264	     0.098	     0.301
  0.112880	     0.106	    -0.266	     0.065	     0.294
  0.116200	     0.079	    -0.261	     0.093	     0.288
  0.119520	     0.102	    -0.258	     0.071	     0.286
  0.122840	     0.105	    -0.263	     0.050	     0.288
  0.126160	     0.116	    -0.283	     0.060	     0.312
  0.129480	     0.137	    -0.262	     0.064	     0.303
  0.132800	     0.104	    -0.257	     0.075	     0.287
  0.136120	     0.116	    -0.270	     0.077	     0.304
  0.139440	     0.101	    -0.255	     0.090	     0.289
  0.142760	     0.125	    -0.275	     0.069	     0.310
  0.146080	     0.113	    -0.278	     0.038	     0.302
  0.149400	     0.125	    -0.270	     0.056	     0.303
  0.152720	     0.104	    -0.273	     0.062	     0.299
  0.156040	     0.121	    -0.255	     0.075	     0.292
  0.159360	     0.122	    -0.261	     0.098	     0.304
  0.162680	     0.099	    -0.264	     0.036	     0.284
  0.166000	     0.119	    -0.280	     0.083	     0.315
  0.169320	     0.116	    -0.289	     0.052	     0.316
  0.172640	     0.136	    -0.271	     0.069	     0.311
  0.175960	     0.116	    -0.257	     0.044	     0.285
  0.179280	     0.146	    -0.260	     0.067	     0.306
  0.182600	     0.093	    -0.284	     0.074	     0.308
  0.185920	     0.133	    -0.265	     0.083	     0.308
  0.189240	     0.090	    -0.259	     0.058	     0.280
  0.192560	     0.112	    -0.246	     0.071	     0.279
  0.195880	     0.111	    -0.258	     0.077	     0.291
  0.199200	     0.113	    -0.247	     0.070	     0.280
  0.202520	     0.091	    -0.275	     0.059	     0.296
  0.205840	     0.104	    -0.257	     0.061	     0.284
  0.209160	     0.097	    -0.294	     0.084	     0.321
  0.212480	     0.101	    -0.287	     0.075	     0.313
  0.215800	     0.108	    -0.249	     0.068	     0.280
  0.219120	     0.094	    -0.284	     0.083	     0.310
  0.222440	     0.115	    -0.249	     0.079	     0.285
  0.225760	     0.088	    -0.283	     0.078	     0.306
  0.229080	     0.092	    -0.260	     0.072	     0.285
  0.232400	     0.117	    -0.266	     0.070	     0.299
  0.235720	     0.118	    -0.266	     0.101	     0.308
  0.239040	     0.081	    -0.274	     0.075	     0.295
  0.242360	     0.120	    -0.262	     0.045	     0.292
  0.245680	     0.109	    -0.277	     0.080	     0.308
  0.249000	     0.112	    -0.297	     0.095	     0.331
  0.252320	     0.093	    -0.262	     0.082	     0.290
  0.255640	     0.108	    -0.265	     0.072	     0.295
  0.258960	     0.105	    -0.254	     0.081	     0.287
  0.262280	     0.106	    -0.269	     0.087	     0.302
  0.265600	     0.087	    -0.238	     0.080	     0.266
  0.268920	     0.089	    -0.300	     0.054	     0.318
  0.272240	     0.127	    -0.259	     0.049	     0.293
  0.275560	     0.102	    -0.275	     0.062	     0.300
  0.278880	     0.092	    -0.258	     0.054	     0.279
  0.282200	     0.091	    -0.269	     0.084	     0.296
  0.285520	     0.076	    -0.252	     0.067	     0.272
  0.288840	     0.102	    -0.252	     0.080	     0.283
  0.292160	     0.095	    -0.272	     0.065	     0.295
  0.295480	     0.112	    -0.283	     0.085	     0.316
  0.298800	     0.087	    -0.241	     0.083	     0.269
  0.302120	     0.073	    -0.283	     0.084	     0.304
  0.305440	     0.073	    -0.274	     0.050	     0.288
  0.308760	     0.087	    -0.266	     0.082	     0.292
  0.312080	     0.076	    -0.275	     0.051	     0.290
  0.315400	     0.104	    -0.255	     0.074	     0.285
  0.318720	     0.101	    -0.267	     0.086	     0.298
  0.322040	     0.081	    -0.288	     0.068	     0.307
  0.325360	     0.099	    -0.269	     0.073	     0.296
  0.328680	     0.123	    -0.272	     0.074	     0.308
  0.332000	     0.093	    -0.288	     0.086	     0.315
  0.335320	     0.084	    -0.257	     0.069	     0.279
  0.338640	     0.081	    -0.274	     0.078	     0.296
  0.341960	     0.097	    -0.273	     0.075	     0.299
  0.345280	     0.105	    -0.273	     0.087	     0.305
  0.348600	     0.109	    -0.277	     0.058	     0.303
  0.351920	     0.087	    -0.263	     0.090	     0.291
  0.355240	     0.106	    -0.274	     0.075	     0.303
  0.358560	     0.118	    -0.255	     0.075	     0.291
  0.361880	     0.096	    -0.275	     0.071	     0.300
  0.365200	     0.098	    -0.262	     0.071	     0.289
  0.368520	     0.086	    -0.274	     0.065	     0.294
  0.371840	     0.108	    -0.281	     0.058	     0.307
  0.375160	     0.096	    -0.284	     0.060	     0.306
  0.378480	     0.089	    -0.262	     0.061	     0.283
  0.381800	     0.086	    -0.282	     0.081	     0.306
  0.385120	     0.119	    -0.270	     0.066	     0.302
  0.388440	     0.103	    -0.259	     0.078	     0.289
  0.391760	     0.106	    -0.288	     0.062	     0.313
  0.395080	     0.109	    -0.268	     0.067	     0.297
  0.398400	     0.105	    -0.268	     0.080	     0.299
  0.401720	     0.090	    -0.249	     0.093	     0.281
  0.405040	     0.099	    -0.284	     0.062	     0.307
  0.408360	     0.092	    -0.252	     0.065	     0.276
  0.411680	     0.101	    -0.288	     0.065	     0.312
  0.415000	     0.100	    -0.286	     0.067	     0.310
  0.418320	     0.089	    -0.289	     0.049	     0.306
  0.421640	     0.080	    -0.281	     0.048	     0.296
