-3.300122	-1.218026	-0.042257	3.517979
-3.224893	-1.314858	0.065125	3.483250
-3.204475	-1.294491	-0.037936	3.456270
-3.234193	-1.286401	0.053468	3.481047
-3.212473	-1.266640	-0.006029	3.453172
-3.280764	-1.289636	0.035135	3.525310
-3.253447	-1.299809	0.115225	3.505381
-3.239581	-1.292356	0.066665	3.488483
-3.258875	-1.293591	0.107385	3.507873
-3.294660	-1.396736	0.102615	3.579970
