1;451.78;9.78
2;417.73;157.85
3;320.69;283.55
4;175.61;367.47
5;4.52;396.93
6;-166.69;367.36
7;-311.74;283.49
8;-408.66;157.96
9;-442.74;9.78
10;-408.64;-138.41
11;-311.73;-264.06
12;-166.63;-347.81
13;4.44;-377.53
14;175.73;-347.73
15;320.78;-264.51
16;417.71;-138.36
17;451.8;9.78
